"tarih","saat","YukTahminPlan(MWh)","PTF(TL/MWh)","SMF(TL/MWh)","KGUP(TL/MWh)","YAL0(TL/MWh)","YAL1(TL/MWh)","YAT0(TL/MWh)","YAT1(TL/MWh)","YAL TeslimEdilemeyenMiktar(MWh)","YAT TeslimEdilemeyenMiktar(MWh)","PFK Fiyat","SFK Fiyat","date","Olay Baslangic Tarihi","Olay Baslangic Saati","Isletmedeki Saatlik Guc","Olay Sirasindaki Saatlik Guc","ariza_var"
201903,20,36500,309.79,289.79,33305.79,0,320,549.3330000000001,0,0,29.82,73.77,64,"2019-03-21","2019-03-21",20,209.13,60,1
201903,21,35400,307,287,32485.13,0,308,498.667,0,0,28.741999999999997,73.77,64,"2019-03-21","2019-03-21",21,74.61999999999999,31,1
201903,22,34300,304.74,284.74,31549.91,0,20.533,389,0,0,26.77,73.77,64,"2019-03-21","2019-03-21",22,162.4,65,1
201903,23,32800,301.5,285.5,30042.11,122.667,0,392.684,0,0,55.452,73.77,64,"2019-03-21","2019-03-21",23,88,45,1
201903,0,30600,198.99,124.99,28750.59,0,0,961.383,0,0,118.62799999999999,132.91,165.55,"2019-03-22","2019-03-22",0,739.3399999999999,150,1
201903,1,29000,269.19,267.19,26572.31,101,0,145.849,0,0,21.326,132.91,165.55,"2019-03-22","2019-03-22",1,351.3,215,1
201903,2,27900,249.42,229.42,25654.5,0,0,263.5,0,0,84.083,132.91,124,"2019-03-22","2019-03-22",2,723.59,543,1
201903,3,27300,160,140,25359.65,0,0,237,0,0,100.527,132.91,124,"2019-03-22","2019-03-22",3,73.36999999999999,33,1
201903,4,27100,126.5,124.98,25340.8,0,0,190,0,0,19,132.91,124,"2019-03-22","2019-03-22",4,160.59,0,1
201903,5,27600,126.5,124.98,25646.39,0,0,184.333,0,0,19,132.91,124,"2019-03-22","2019-03-22",5,23.8,22,1
201903,6,28700,199.99,179.99,26244.2,0,0,173.433,0,0,44.452,132.91,124,"2019-03-22","2019-03-22",6,208.35,21,1
201903,7,29500,280,124.96,27519.26,174.183,0,889,394.583,0,159.735,120,78.11,"2019-03-22","2019-03-22",7,797.4,0,1
201903,8,32900,304.63,154.7,30345.96,180.833,0,707.066,370,0,123.96,120,78.11,"2019-03-22","2019-03-22",8,188.78,102,1
201903,9,33800,303.82,288,31808.53,535.9830000000001,0,0,400,241.043,5,120,78.11,"2019-03-22","2019-03-22",9,34.349999999999994,8,1
201903,10,33200,300.85,270.85,31655.6,48.916000000000004,0,210.7,400,20.916999999999998,3.27,120,78.11,"2019-03-22","2019-03-22",10,5.9799999999999995,5,1
201903,11,33000,301.09,270,31657.37,0,0,315.66700000000003,562,0,168.07,132.9,98.11,"2019-03-22","2019-03-22",11,1594.33,145,1
201903,12,30900,200,170,30464.45,0,0,749.299,249.75,0,184.56599999999997,132.9,98.11,"2019-03-22","2019-03-22",12,132.78,37,1
201903,13,31500,130,124.96,30642.75,0,0,704,0,0,8.97,132.9,98.11,"2019-03-22","2019-03-22",13,688.77,44,1
201903,14,31500,215.67,185.67,30697.86,0,0,781.1669999999999,0,0,172.475,132.9,98.11,"2019-03-22","2019-03-22",14,427.80999999999995,104,1
201903,15,31600,153.83,135.01,30851.36,0,0,262,0,0,16.185,132.9,98.11,"2019-03-22","2019-03-22",15,329.7,109,1
201903,16,32300,264.42,214.42,30771.2,0,0,717.533,0,0,134.135,62,76.11,"2019-03-22","2019-03-22",16,456.93,200,1
201903,17,33200,301.11,271.11,31713.01,62.5,0,973.3330000000001,0,0,164.69299999999998,62,76.11,"2019-03-22","2019-03-22",17,135.82999999999998,60,1
201903,18,33800,303.1,273.1,32180.13,78.283,0,961.102,0,0.04,198.275,62,76.11,"2019-03-22","2019-03-22",18,120.38999999999999,60,1
201903,19,35800,309.2,279,33913.13,0,0,890.9839999999999,0,0,213.53599999999997,62,76.11,"2019-03-22","2019-03-22",19,38.78,13,1
201903,20,35800,309.25,280,33893.22,0,0,292.23400000000004,0,0,92.34299999999999,120,76.11,"2019-03-22","2019-03-22",20,6.85,2,1
201903,21,35000,306.78,306.78,33076.04,0,0,109.7,0,0,NULL,120,76.11,"2019-03-22","2019-03-22",21,44.52,14,1
201903,22,34000,305.3,305.3,32182.07,0,0,162.5,0,0,NULL,120,76.11,"2019-03-22","2019-03-22",22,6.85,2,1
201903,23,32700,300.31,300.31,30432.42,60.833,0,121.8,0,0,13.1,120,76.11,"2019-03-22","2019-03-22",23,6.85,2,1
201903,0,31100,286.41,236.41,28622.88,135.13299999999998,0,560.499,0,98.213,15.3,132.9,149.23,"2019-03-23","2019-03-23",0,1052.74,42,1
201903,1,29400,299.88,290,26733.68,65.233,0,296.217,0,0,0.3,132.9,149.23,"2019-03-23",NULL,NULL,NULL,NULL,0
201903,2,28100,185.01,211,25916.5,313.98400000000004,0,0,0,39.226,0,132.91,165.55,"2019-03-23","2019-03-23",2,79.98,49,1
201903,3,27400,126.5,156,25605.55,374.199,0,0,0,51.858999999999995,0,132.91,165.55,"2019-03-23","2019-03-23",3,841.41,18,1
201903,4,27200,126.49,152,25324.83,366,0,0,0,44.326,0,132.91,237,"2019-03-23","2019-03-23",4,636.8,365,1
201903,5,27600,150,175,25703.03,366,0,0,0,44.924,0,132.91,237,"2019-03-23","2019-03-23",5,11.09,6,1
201903,6,28600,258.59,258.59,26271.37,575.8340000000001,0,243.93400000000003,0,108.17399999999999,41.443000000000005,132.91,237,"2019-03-23","2019-03-23",6,835.3,23,1
201903,7,29500,295.89,285,27169.97,375,0,752.133,0,0,91.73899999999999,129.92,127,"2019-03-23","2019-03-23",7,177.68,10,1
201903,8,33000,307.86,287.86,30868.58,151.5,0,907.4830000000001,0,0,45,129.92,127,"2019-03-23","2019-03-23",8,1542.96,322,1
201903,9,34300,308.61,298,32467.31,0,0,392.333,0,0,26.551,129.92,127,"2019-03-23","2019-03-23",9,127.77,51,1
201903,10,33700,305.04,285.04,32104.64,0,0,716.816,0,0,41.232,129.92,127,"2019-03-23","2019-03-23",10,63.62,28,1
201903,11,33700,303.66,299,31993.79,0,0,459,0,0,136.657,129.92,179.99,"2019-03-23","2019-03-23",11,34.230000000000004,21,1
201903,12,31300,258.59,239,30302.48,112.5,0,699.4169999999999,0,0,33.28,129.92,179.99,"2019-03-23","2019-03-23",12,33.43,5,1
201903,13,32000,29.99,29.94,29395.9,0,0,1050,0,0,28.593000000000004,129.92,179.99,"2019-03-23","2019-03-23",13,1533.6200000000001,13,1
201903,14,32400,258.59,239.59,30092.19,0,0,526.2330000000001,0,0,21.728,129.92,179.99,"2019-03-23","2019-03-23",14,5.74,2,1
201903,15,32700,258.58,249,30053.87,0,0,334.05,0,0,39.469,129.92,179.99,"2019-03-23","2019-03-23",15,47.489999999999995,21,1
201903,16,33400,199.99,199.99,30565.33,161.6,0,229.5,0,116.833,6.282,62,123,"2019-03-23","2019-03-23",16,668.5,41,1
201903,17,34100,296.01,296.01,31117.97,412.601,0,284.051,0,278.29200000000003,15.085999999999999,62,123,"2019-03-23","2019-03-23",17,1275.79,378,1
201903,18,34700,303.32,270,32006.13,79.167,0,835.084,0,0,55.06399999999999,62,123,"2019-03-23","2019-03-23",18,55.65,33,1
201903,19,36200,309.54,270.01,33339.17,0,0,757.416,0,0,145.999,62,123,"2019-03-23","2019-03-23",19,370.35,182,1
201903,20,36100,307.71,287.71,33354.11,0,0,495.833,0,0,44,62,107,"2019-03-23","2019-03-23",20,174,14,1
201903,21,35300,304.14,284.14,32407.27,0,0,487.9,0,0,43,62,107,"2019-03-23","2019-03-23",21,634.71,16,1
201903,22,34200,302.25,285,31309.46,0,0,183.55,0,0,9.952,62,107,"2019-03-23","2019-03-23",22,50.35,44,1
201903,23,32700,295.41,275.41,29990.56,0,0,128.95,0,0,4.34,62,107,"2019-03-23",NULL,NULL,NULL,NULL,0
201903,0,29900,169.99,124.96,27590.78,0,0,1037.083,0,0,97.06299999999999,132.91,226,"2019-03-24","2019-03-24",0,870.72,30,1
201903,1,28000,259.3,124.98,25607.1,0,0,819.4989999999999,0,0,91.228,132.91,226,"2019-03-24","2019-03-24",1,730.3299999999999,502,1
201903,2,28200,272.9,222.9,25617.74,0,0,457,0,0,0.087,132.9,149.23,"2019-03-24","2019-03-24",2,89.95,75,1
201903,3,27300,299.88,249.88,25486.66,0,0,480.31699999999995,0,0,39.244,132.9,149.23,"2019-03-24","2019-03-24",3,101.09,81,1
201903,4,27100,272.9,124.98,25253.6,0,0,788,0,0,21.9,132.92,183.23,"2019-03-24","2019-03-24",4,71.53,41,1
201903,5,27200,282.9,212.9,25297.46,0,0,560.5840000000001,29.166999999999998,0,44.06,132.92,183.23,"2019-03-24","2019-03-24",5,114.95,92,1
201903,6,27800,258.49,228.49,25466.69,0,0,241,250,0,58,132.92,183.23,"2019-03-24","2019-03-24",6,44.73,20,1
201903,7,28000,248,124.97,25709.35,10.5,0,757,250,0.95,60.742,132.92,126,"2019-03-24","2019-03-24",7,842.13,17,1
201903,8,31300,302.88,124.98,27812.2,0,0,926.4,250,0,18.272000000000002,132.92,126,"2019-03-24","2019-03-24",8,426.15999999999997,175,1
201903,9,33500,302.76,280,29406.07,0,0,510,45.833,0,12,132.92,126,"2019-03-24","2019-03-24",9,365.81,160,1
201903,10,34600,300.09,280.09,29491.85,0,0,498.684,0,0,60.126999999999995,132.92,126,"2019-03-24","2019-03-24",10,328.44,129,1
201903,11,35200,299.88,279.88,29793.9,0,0,613,0,0,79.006,129.92,214,"2019-03-24","2019-03-24",11,625.35,12,1
201903,12,34200,272.9,242.9,28643.57,0,0,868.816,0,0,178.98,129.92,214,"2019-03-24","2019-03-24",12,384.72999999999996,146,1
201903,13,34000,200.18,180.18,28306,0,0,583.85,0,0,47.005,129.92,214,"2019-03-24","2019-03-24",13,34.5,17,1
201903,14,33500,126,126,28295.05,NULL,NULL,NULL,NULL,NULL,NULL,129.92,214,"2019-03-24","2019-03-24",14,82.68,35,1
201903,15,32600,40,40,28187.49,0,0,717.3,0,0,352,129.92,214,"2019-03-24","2019-03-24",15,481.08,208,1
201903,16,32400,5.01,5,28765.09,0,0,1016.716,0,0,38.97,129.92,138,"2019-03-24","2019-03-24",16,1897.45,42,1
201903,17,32600,126.49,124.98,29010.7,0,0,513.65,0,0,3,129.92,138,"2019-03-24","2019-03-24",17,124.45000000000002,16,1
201903,18,33700,300.01,280,30163.47,125,0,803.632,0,0,122.54899999999999,129.92,138,"2019-03-24","2019-03-24",18,77.07,29,1
201903,19,35300,307.5,267.5,32166.68,0,0,1015.716,0,0,172.22299999999998,129.92,138,"2019-03-24","2019-03-24",19,326.08,62,1
201903,20,34900,306.18,273,31955.38,0,0,887.5,0,0,204.928,139.92,124,"2019-03-24","2019-03-24",20,213.63000000000002,125,1
201903,21,33900,303.07,263.07,31144.82,0,0,934,0,0,124.92,139.92,124,"2019-03-24","2019-03-24",21,18.15,12,1
201903,22,33000,300.8,247,30138.81,0,0,1077.5,0,0,134.52100000000002,139.92,124,"2019-03-24","2019-03-24",22,535.3499999999999,112,1
201903,23,31700,249.99,209.99,29249.85,0,0,783.567,0,0,133.87,139.92,124,"2019-03-24","2019-03-24",23,266.78,141,1
201903,0,28600,100,130,26200.4,475.5,0,0,0,115.432,0,149.92,290,"2019-03-25","2019-03-25",0,1909.98,385,1
201903,1,27000,240.44,310.44,24255.67,1141.085,0,0,0,182.733,0,149.92,290,"2019-03-25","2019-03-25",1,1258.28,44,1
201903,2,26700,126.49,124.99,24833.37,0,0,432,0,0,125,132.91,226,"2019-03-25","2019-03-25",2,38.25,5,1
201903,3,25900,150.03,124.98,24048.71,0,0,644.717,0,0,109.381,132.91,226,"2019-03-25","2019-03-25",3,5.3,0,1
201903,4,25600,126.5,124.98,23782.15,0,0,222,0,0,42,132.91,280,"2019-03-25","2019-03-25",4,11.86,2,1
201903,5,25700,126.5,124.98,23825.99,0,0,193.667,0,0,42,132.91,280,"2019-03-25","2019-03-25",5,5.3,0,1
201903,6,25700,185.01,161,23860.28,0,0,427.099,0,0,51.95399999999999,132.91,280,"2019-03-25","2019-03-25",6,10.649999999999999,5,1
201903,7,24700,126.5,124.96,23153.22,0,0,454.5,0,0,42,139.92,646,"2019-03-25","2019-03-25",7,466.79,83,1
201903,8,25200,24.99,24.97,23649.45,114.167,0,340.61699999999996,0,0,21.7,139.92,646,"2019-03-25","2019-03-25",8,31.15,24,1
201903,9,26100,0.52,0.52,25382.53,0,0,313.817,0,0,8.98,139.92,646,"2019-03-25","2019-03-25",9,714.78,310,1
201903,10,27000,5,4.98,25723.05,0,0,258.867,0,0,35.7,139.92,646,"2019-03-25","2019-03-25",10,366.38,203,1
201903,11,27300,0.01,0.01,26053.43,NULL,NULL,NULL,NULL,NULL,NULL,139.92,700,"2019-03-25","2019-03-25",11,374.9,105,1
201903,12,26900,0,5,26153.79,20.167,0,0,0,NULL,0,139.92,700,"2019-03-25","2019-03-25",12,33.349999999999994,26,1
201903,13,27000,0,0,26226.35,NULL,NULL,NULL,NULL,NULL,NULL,139.92,700,"2019-03-25","2019-03-25",13,157.48000000000002,113,1
201903,14,26600,0,0,26086.92,NULL,NULL,NULL,NULL,NULL,NULL,139.92,700,"2019-03-25","2019-03-25",14,575.75,47,1
201903,15,26600,0,0,26187.46,NULL,NULL,NULL,NULL,NULL,NULL,139.92,700,"2019-03-25","2019-03-25",15,46.53,19,1
201903,16,26700,0,10,25905.59,81.55,0,0,0,6.553,0,139.92,299,"2019-03-25","2019-03-25",16,1737.6,410,1
201903,17,27800,9.99,154.99,26462.75,1405.734,0,0,0,425.05,0,139.92,299,"2019-03-25","2019-03-25",17,231.20000000000002,188,1
201903,18,29500,20.01,165.01,27760.56,2100.65,0,0,0,775.298,0,139.92,299,"2019-03-25","2019-03-25",18,210,182,1
201903,19,32100,301.52,348,29635.68,1874.5,0,0,0,369.327,0,139.92,299,"2019-03-25","2019-03-25",19,16.35,0,1
201903,20,32600,303.57,350,30053.42,3370,0,0,0,1700.9189999999999,0,139.92,154,"2019-03-25","2019-03-25",20,50.3,45,1
201903,21,32100,301.76,365,29396,3358,0,0,0,1593.815,0,139.92,154,"2019-03-25","2019-03-25",21,21.6,13,1
201903,22,31300,301.47,365,28450.24,3434.5,0,0,0,1659.195,0,139.92,154,"2019-03-25","2019-03-25",22,345.35,155,1
201903,23,30200,284.99,350,27235.17,2934.1679999999997,0,0,0,1216.695,0,139.92,154,"2019-03-25",NULL,NULL,NULL,NULL,0
201903,0,30300,296,296,28311.52,681.466,0,292.16700000000003,0,190.231,0.44,145.9,68.8,"2019-03-26","2019-03-26",0,2106.49,30,1
201903,1,29000,299.88,299.88,26600.18,1399.5,0,48.5,0,941.262,3.115,145.9,68.8,"2019-03-26","2019-03-26",1,829.4,797,1
201903,2,25900,126.5,265,23811.88,1025,0,50,0,218.10299999999998,0,149.92,290,"2019-03-26","2019-03-26",2,32.7,19,1
201903,3,25500,64,100,23546.98,469.98199999999997,0,0,0,146.156,0,149.92,290,"2019-03-26","2019-03-26",3,1697.4,0,1
201903,4,25400,100,125,23493.93,283.467,0,0,0,64.15100000000001,0,149.92,247,"2019-03-26","2019-03-26",4,626.85,300,1
201903,5,25800,126.5,141.4,23900.15,255.533,0,65.333,0,33.067,0,149.92,247,"2019-03-26","2019-03-26",5,1764.6,305,1
201903,6,27600,282.29,287.29,24819.97,1223.6,0,156.1,0,639.24,0,149.92,247,"2019-03-26","2019-03-26",6,635.75,301,1
201903,7,28700,299.88,299.88,26101.04,572.883,0,105,0,154.984,0,139.9,118,"2019-03-26","2019-03-26",7,1016.57,310,1
201903,8,32900,306.95,316.95,30175.94,1006.916,0,446.3,0,56.214,0,139.9,118,"2019-03-26","2019-03-26",8,1310.66,317,1
201903,9,34100,309.34,339.34,32081.28,1511.715,0,0,0,503.67900000000003,0,139.9,118,"2019-03-26","2019-03-26",9,1098.2,305,1
201903,10,33900,307.75,353,32130.13,2385.467,0,0,0,962.452,0,139.9,118,"2019-03-26","2019-03-26",10,1171.67,457,1
201903,11,33700,306.94,356.94,32488.34,2202.2,0,135.167,0,533.813,0,139.9,128.98,"2019-03-26","2019-03-26",11,943.0000000000001,445,1
201903,12,31900,274,324,30920.07,1532.6670000000001,0,0,0,395.714,0,139.9,128.98,"2019-03-26","2019-03-26",12,2425,590,1
201903,13,31800,255.56,299,30844.48,1273.5330000000001,0,0,0,392.56199999999995,0,139.9,128.98,"2019-03-26","2019-03-26",13,2167.5,600,1
201903,14,32200,296,326,31063.41,1261.517,0,0,0,255.662,0,139.9,128.98,"2019-03-26","2019-03-26",14,1595.35,348,1
201903,15,32200,255,280,30853.08,1298.7169999999999,0,0,0,441.329,0,139.9,128.98,"2019-03-26","2019-03-26",15,975.6,305,1
201903,16,32500,300.35,300.35,31105.67,997.8330000000001,0,0,0,356.767,0,64.99,75.23,"2019-03-26","2019-03-26",16,810.47,330,1
201903,17,33100,304.43,304.43,31872.58,980.567,0,0,0,548.994,0,64.99,75.23,"2019-03-26","2019-03-26",17,1248.29,444,1
201903,18,33700,307.93,307.93,32512.99,172.96599999999998,0,0,0,91.667,0,64.99,75.23,"2019-03-26","2019-03-26",18,2721.85,825,1
201903,19,35900,314.96,310,33990.55,0,0,143.516,0,0,1.62,64.99,75.23,"2019-03-26","2019-03-26",19,651.56,312,1
201903,20,36000,315.21,315.21,34151.01,NULL,NULL,NULL,NULL,NULL,NULL,64.99,75.23,"2019-03-26","2019-03-26",20,645,310,1
201903,21,35000,312.07,312.07,33191.78,25,0,30.25,0,0,0,64.99,75.23,"2019-03-26","2019-03-26",21,636.03,301,1
201903,22,34000,310.02,310.02,31981.44,0,0,77,0,0,NULL,64.99,75.23,"2019-03-26","2019-03-26",22,645,309,1
201903,23,32700,305.22,296,30308.63,25,0,307.55,0,0,9.019,64.99,75.23,"2019-03-26","2019-03-26",23,651.88,314,1
201903,0,31100,296.01,155,28862.21,0,0,868.217,0,0,3.463,124.89,59,"2019-03-27","2019-03-27",0,2986.34,571,1
201903,1,29500,299.94,155,27108.32,0,0,1054.167,0,0,55.02,124.89,59,"2019-03-27","2019-03-27",1,67.45,52,1
201903,2,27900,271.15,271.15,25605.29,838.051,0,35,0,488.76800000000003,0,145.9,68.8,"2019-03-27","2019-03-27",2,770,1,1
201903,3,27300,253.64,253.64,25129.89,584.9169999999999,0,0,0,212.1,0,145.9,68.8,"2019-03-27",NULL,NULL,NULL,NULL,0
201903,4,27100,274.75,274.75,24813.35,1563,0,0,0,1007.943,0,145.91,69,"2019-03-27","2019-03-27",4,770,39,1
201903,5,27700,299.88,299.88,25082.92,1547.0829999999999,0,0,0,1002,0,145.91,69,"2019-03-27",NULL,NULL,NULL,NULL,0
201903,6,28700,301.31,301.31,26093.55,2151.333,0,0,0,1753.787,0,145.91,69,"2019-03-27",NULL,NULL,NULL,NULL,0
201903,7,29600,301.65,301.65,27181.3,1966.9160000000002,0,55,0,1050.085,0,63.56,68,"2019-03-27","2019-03-27",7,1376.14,801,1
201903,8,32900,308.81,308.81,30768.69,2339.3,0,324.501,0,937.3760000000001,0,63.56,68,"2019-03-27","2019-03-27",8,1367.94,791,1
201903,9,33800,308.51,338.51,32490.63,2429.499,0,100,0,764.2610000000001,0,63.56,68,"2019-03-27","2019-03-27",9,1467.78,887,1
201903,10,33200,307.37,337.37,32361.58,1970.8,0,36.75,0,366.746,0.36,63.56,68,"2019-03-27","2019-03-27",10,28.74,17,1
201903,11,33100,307.96,327.96,32320.24,1589.884,0,137.501,0,284.193,0,62,59,"2019-03-27","2019-03-27",11,329.8,137,1
201903,12,30900,301.12,301.12,30215.75,685.2,0,43.033,0,88.667,3.218,62,59,"2019-03-27","2019-03-27",12,1942.42,880,1
201903,13,31500,300.43,300.43,30035.36,101.4,0,162.501,0,0,26.611,62,59,"2019-03-27","2019-03-27",13,232.19000000000003,167,1
201903,14,31500,300.74,300.74,30498.41,596,0,0,0,116.09700000000001,0,62,59,"2019-03-27","2019-03-27",14,1350.77,764,1
201903,15,31700,299.94,312.98,30402.09,1140.617,0,0,0,234.49599999999998,0,62,59,"2019-03-27","2019-03-27",15,449.42,0,1
201903,16,32300,300.78,300.78,30977.49,726,0,0,0,240.532,0,62,65,"2019-03-27","2019-03-27",16,277.77,174,1
201903,17,33300,304.25,304.25,31651.2,246.11700000000002,0,0,0,121.8,0,62,65,"2019-03-27","2019-03-27",17,1481.8,808,1
201903,18,33900,305.66,305.66,32037.16,45.833999999999996,0,76,0,0,0,62,65,"2019-03-27","2019-03-27",18,1400.27,821,1
201903,19,35800,310.41,301.01,33873,0,0,77.1,0,0,NULL,62,65,"2019-03-27","2019-03-27",19,482.5,90,1
201903,20,35800,310.06,310.06,34255.11,0,0,12.5,0,0,NULL,62,65,"2019-03-27","2019-03-27",20,7.77,2,1
201903,21,35000,306.84,286.84,33294.03,0,0,211.667,0,0,NULL,62,65,"2019-03-27",NULL,NULL,NULL,NULL,0
201903,22,34100,305.2,275.2,32423.42,0,0,301.58299999999997,0,0,0.5,62,65,"2019-03-27","2019-03-27",22,340,90,1
201903,23,32800,300.35,270.35,30863.93,0,0,279.849,0,0,NULL,62,65,"2019-03-27","2019-03-27",23,1330,765,1
201903,0,31100,274,223,28534.2,0,0,555.467,0,0,37.975,118.88,96,"2019-03-28","2019-03-28",0,3812.34,953,1
201903,1,29700,296,246,26647.69,53.167,0,543.884,0,0,40.204,118.88,96,"2019-03-28","2019-03-28",1,65.25,45,1
201903,2,28600,274.75,149.9,26181.01,0,0,1241,0,0,136.014,124.89,59,"2019-03-28","2019-03-28",2,1417.9499999999998,6,1
201903,3,27900,160,130,25889.79,0,0,970.5,0,0,NULL,124.89,59,"2019-03-28","2019-03-28",3,5.2,0,1
201903,4,27700,252.51,133.4,25600.07,0,0,1231,0,0,146,130,59,"2019-03-28","2019-03-28",4,185.24,42,1
201903,5,28100,296,149.9,25998.71,0,0,1324.75,0,0,152.311,130,59,"2019-03-28","2019-03-28",5,146.79,0,1
201903,6,29100,299.95,211,26793.68,0,0,1483,0,0,264.87,130,59,"2019-03-28",NULL,NULL,NULL,NULL,0
201903,7,30100,300.09,250,27824.96,173.067,0,1055.2830000000001,0,3.88,150.977,62,78.33,"2019-03-28","2019-03-28",7,8.44,4,1
201903,8,33600,306.49,286.49,31634.76,670.432,0,631.966,0,225.886,36.007,62,78.33,"2019-03-28","2019-03-28",8,1150.4699999999998,644,1
201903,9,35600,307.78,307.78,33401.68,519.217,0,38.5,0,132.84,2.38,62,78.33,"2019-03-28","2019-03-28",9,17.73,0,1
201903,10,35400,308.04,233.18,33535.55,0,0,995.1339999999999,0,0,220.497,62,78.33,"2019-03-28","2019-03-28",10,30.24,23,1
201903,11,35600,308.27,258.27,33301.95,0,0,526.6659999999999,0,0,70.31,62,96.33,"2019-03-28","2019-03-28",11,0.78,0,1
201903,12,33800,301.68,281.68,31193.81,163.001,0,464.285,0,0.187,102.897,62,96.33,"2019-03-28","2019-03-28",12,423.18,215,1
201903,13,33700,301.63,251.63,31531.46,0,0,728.201,0,0,195.61599999999999,62,96.33,"2019-03-28","2019-03-28",13,20.2,11,1
201903,14,34100,303.14,260,31936.03,0,0,621,0,0,196.02,62,96.33,"2019-03-28","2019-03-28",14,8.8,0,1
201903,15,33900,302.64,270,31841.27,0,0,575,0,0,196.27,62,96.33,"2019-03-28","2019-03-28",15,41.22,26,1
201903,16,34400,302.03,270,32282.46,0,0,631,0,0,182.29,62,75.33,"2019-03-28","2019-03-28",16,703.36,315,1
201903,17,34900,303.77,253.77,32733.45,0,0,776,0,0,197.56799999999998,62,75.33,"2019-03-28","2019-03-28",17,832.78,492,1
201903,18,35300,303.48,253.48,32945.26,0,0,749,0,0,199.69,62,75.33,"2019-03-28","2019-03-28",18,30.24,23,1
201903,19,36700,308.79,250,34641.28,0,0,905.0830000000001,0,0,197.24599999999998,62,75.33,"2019-03-28","2019-03-28",19,135,0,1
201903,20,36900,308.74,258.74,34814.33,0,0,749,0,0,198.66,62,75.33,"2019-03-28","2019-03-28",20,53.15,39,1
201903,21,36000,305.66,255.66,33818.91,0,0,788.5,0,0,220.43900000000002,62,75.33,"2019-03-28","2019-03-28",21,965.35,759,1
201903,22,34800,303.66,253.66,32974.5,0,0,822.3330000000001,0,0,218.03599999999997,62,75.33,"2019-03-28","2019-03-28",22,44.73,2,1
201903,23,33300,299.68,249.68,30753.85,0,0,702.6,0,0,178.81599999999997,62,75.33,"2019-03-28","2019-03-28",23,213.57999999999998,2,1
201903,0,30700,110,122.9,29250.64,1538,0,356.666,0,964.51,0,148,249,"2019-03-29","2019-03-29",0,2492.2599999999998,437,1
201903,1,29200,110,150,27146.85,1612.2,0,133.151,0,951.471,2.0909999999999997,148,249,"2019-03-29","2019-03-29",1,409.48,26,1
201903,2,28700,235,223,25710.86,0,0,482,0,0,87.56700000000001,118.88,96,"2019-03-29","2019-03-29",2,26.58,4,1
201903,3,28200,140,125,25414.95,0,0,165,0,0,0.125,118.88,96,"2019-03-29","2019-03-29",3,102.4,54,1
201903,4,28200,97.54,97.54,25472.04,NULL,NULL,NULL,NULL,NULL,NULL,126.92,98,"2019-03-29","2019-03-29",4,636.58,3,1
201903,5,28500,157.74,157.74,25664.07,NULL,NULL,NULL,NULL,NULL,NULL,126.92,98,"2019-03-29","2019-03-29",5,68.97999999999999,25,1
201903,6,29300,260,240,26402.13,0,0,342.282,0,0,25.967,126.92,98,"2019-03-29",NULL,NULL,NULL,NULL,0
201903,7,30200,296,266,27692.18,324.999,0,796.7330000000001,0,0,56.879,129.92,94,"2019-03-29","2019-03-29",7,26.58,4,1
201903,8,33800,305.15,285.15,31750.93,180,0,723.3810000000001,0,0,61.449,129.92,94,"2019-03-29","2019-03-29",8,198.82,91,1
201903,9,35400,305.8,296,34052.65,0,0,170.051,0,0,0.06,129.92,94,"2019-03-29","2019-03-29",9,660.15,303,1
201903,10,35200,305.1,285.1,34103.47,0,0,397.45,0,0,19.495,129.92,94,"2019-03-29","2019-03-29",10,305.95,74,1
201903,11,35400,303.94,285,34001.6,0,0,458.18300000000005,0,0,11.556,125.92,104,"2019-03-29","2019-03-29",11,3903.86,1666,1
201903,12,33500,240.45,170.45,32391.95,75,0,611.1669999999999,0,0,26.299,125.92,104,"2019-03-29","2019-03-29",12,69.63,29,1
201903,13,33300,235.01,124.97,32555.58,0,0,967.6669999999999,0,0,12.860999999999999,125.92,104,"2019-03-29","2019-03-29",13,429.57,291,1
201903,14,33700,299.94,249.94,33032.69,0,0,554,0,0,35.297,125.92,104,"2019-03-29","2019-03-29",14,1170.44,560,1
201903,15,33500,290.01,240.01,33147.71,0,0,567.6,0,0,86.08,125.92,104,"2019-03-29","2019-03-29",15,1645.5,31,1
201903,16,34100,299.69,246,33624.51,0,0,966,0,0,95.48899999999999,129.92,98,"2019-03-29","2019-03-29",16,3370.86,403,1
201903,17,34800,301.3,211,33688.76,16,0,1112.083,0,0,131.30100000000002,129.92,98,"2019-03-29","2019-03-29",17,374.42999999999995,52,1
201903,18,35400,299.99,279.99,33511.27,25,0,607,0,0,119.714,129.92,98,"2019-03-29","2019-03-29",18,669.4900000000001,179,1
201903,19,37000,304.49,267,34646.53,0,0,494.01599999999996,0,0,41.773999999999994,129.92,98,"2019-03-29","2019-03-29",19,104.38,33,1
201903,20,36900,304.54,304.54,34656.39,0,0,8.333,0,0,NULL,119.92,102,"2019-03-29","2019-03-29",20,1215.2,46,1
201903,21,36200,301.58,301.58,33658.48,195.166,0,16.667,0,7.593,0,119.92,102,"2019-03-29","2019-03-29",21,922.63,3,1
201903,22,35000,300.87,300.87,32562.18,553,0,0,0,355.361,0,119.92,102,"2019-03-29","2019-03-29",22,110.03999999999999,13,1
